PredictiveFeature,TargetFeature,SHAPValue
CDC42BPA,MTCL2,0.0018340022129937
NHSL3,MTCL2,0.0035241172317129
RIF1,MTCL2,0.0208866146677083
PRRC2A,SLC9A1,0.002272843491487
MAP1S,SLC9A1,0.0415676609002936
PPIG,SLC9A1,0.0062082500644369
NCL,SLC9A1,0.0107246928073062
NES,SLC9A1,0.0116924198476648
USP24,SLC9A1,0.0861195090686826
CALD1,SLC9A1,0.0099170636093586
BRD8,SLC9A1,0.0037436356668436
THRAP3,SLC9A1,0.007263557764521
SYNPO,SLC9A1,0.0097472517771556
NEB,EXOSC7,0.0012649654874457
WASHC2A,EXOSC7,0.001495009904569
BAG3,EXOSC7,0.0064751766542049
BRD8,EXOSC7,0.0381749594406581
PPIG,EXOSC7,0.0014272363690667
ABLIM1,EXOSC7,0.0034620072822287
LMO7,EXOSC7,0.0024620348212324
EIF4B,EXOSC7,0.0008407512496952
USP24,EXOSC7,0.0016632645451924
CALD1,EXOSC7,0.0015600612083066
TCOF1,CENPB,0.0014957046431967
PRRC2A,CENPB,0.0074105949929891
NES,CENPB,0.0151571168700448
NACA,CENPB,0.0071920026876081
ABLIM1,CENPB,0.0081407662331161
IRS2,CENPB,0.0258004618713314
PLEKHA6,CENPB,0.0179752379849251
PPIG,CENPB,0.0280242311424968
PSMA5,STT3B,0.0001991657722842
LMO7,STT3B,0.0018631870805279
CKM,STT3B,0.0012674313131647
SRGAP1,STT3B,0.0040987761863101
RICTOR,STT3B,0.002600350128008
HUWE1,CEP112,0.0219605112817511
LMO7,CEP112,0.0003925510706625
TCOF1,CEP112,0.0011245640935133
AHNAK2,CEP112,0.008332094970917
ADAR,CEP112,0.0079003955923758
NCOR1,CEP112,0.0025943818776488
MDC1,CEP112,0.0109188030101492
SPEN,CEP112,0.0026205871419056
ATXN2L,CEP112,0.0007163891539858
ABLIM1,CEP112,0.0046347059904258
NCOR1,PTDSS2,0.005226335993692
GPATCH8,PTDSS2,0.0028670337022809
PLEKHA6,PTDSS2,0.0110466603940069
IRS2,PTDSS2,0.0041454058175286
ATXN2L,PTDSS2,0.0090202980915195
SRRM2,PTDSS2,0.0047506463391217
PPIG,PTDSS2,0.1135104117345269
EIF4B,PTDSS2,0.0058633268854374
BAG3,PTDSS2,0.0030649902803435
MAP1S,PTDSS2,0.0075153777716689
LSP1,FLII,0.0011340257664206
GPN1,FLII,0.0008361903899462
ARHGAP30,FLII,0.0039379208771942
HUWE1,FLII,0.0005178379849625
PPIG,FLII,0.0028534034827261
NCOR1,FLII,0.008855717427464
LMO7,FLII,0.0030271296905106
ABLIM1,FLII,0.005819335004966
WASHC2A,FLII,0.0260785724851455
IRS2,HMGN3,0.0044541469497607
SRRM2,HMGN3,0.0263132522859407
USP10,HMGN3,0.0063590731401256
FARP1,HMGN3,0.0041034918922284
PLEKHA6,HMGN3,0.0452454394546033
RIF1,HMGN3,0.016461796822785
NHSL3,HMGN3,0.0150479139259999
TP53BP1,HMGN3,0.0387796607942201
SPEN,ZNF740,0.0029791533353263
AHNAK2,ZNF740,0.0081165156026556
SRRM2,ZNF740,0.0136178973381935
KMT2D,ZNF740,0.0490757770620229
IRS2,ZNF740,0.0033127331157092
PLEKHA6,ZNF740,0.0259406446078382
TJP1,ZNF740,0.0183446650504983
TRIM28,ZNF740,0.0324540021512879
CLSPN,ZNF740,0.0045762217901546
TCOF1,SF3B2,0.0099160931728286
SRRM2,SF3B2,0.0152385035091403
NCOR2,SF3B2,0.0139697001745376
ATXN2L,SF3B2,0.0103429789895255
PLEKHA6,SF3B2,0.0381448418907955
PHLDB1,SF3B2,0.022371295492884
TP53BP1,SF3B2,0.0490839758704643
EIF4G1,SF3B2,0.0338554746461516
HDGFL2,SF3B2,0.0080688079424091
LMO7,CCDC88A,0.0038399414672974
HUWE1,CCDC88A,0.0040678541359943
TCOF1,CCDC88A,0.014119494343722
AHNAK2,CCDC88A,0.0023450001225736
KMT2D,CCDC88A,0.0534779201943401
MDC1,CCDC88A,0.006625413758077
PLEC,CCDC88A,0.0062724196777758
TJP1,CCDC88A,0.0017587728018332
NCOR2,CCDC88A,0.0080357861037423
TNS1,CCDC88A,0.0050331022710166
TTN,CENPI,0.0007188800316314
YWHAG,CENPI,0.0003586496086886
MAGI1,CENPI,0.0035990209142799
NEO1,CENPI,0.0006808535645762
UBE2V1,CENPI,0.001958194342328
SHROOM2,CENPI,0.0010314009459709
SPEG,CENPI,0.0064501899803015
NHSL1,CENPI,0.0096198332837442
SPTB,CENPI,0.0007177217110755
CUX1,CENPI,0.0296156215663896
KMT2D,CENPI,0.0157961695590195
CKMT2,WDR44,0.0027810470889515
ABLIM1,WDR44,0.0086433348922395
BAG3,WDR44,0.0056031359161872
EIF4B,WDR44,0.0134002139591973
BRD8,WDR44,0.0088185640377801
CAST,WDR44,0.0047230262338221
SYNPO,WDR44,0.0064352570748377
SVIL,WDR44,0.0063471687614573
NCOR1,WDR44,0.0191038711093553
SCAF11,WDR44,0.0666237261088852
ABLIM1,GNL1,0.0050606542990303
MAP1S,GNL1,0.0079286563455429
PLEKHA6,GNL1,0.0142450549657151
SRRM2,GNL1,0.0375852139450531
NUMA1,GNL1,0.0188279866026146
NCOR2,GNL1,0.0134861157330589
NCL,GNL1,0.0447281512236433
PCBP2,GNL1,0.0084703811624922
USP24,GNL1,0.0199912837246493
ARPP19,GNL1,0.0047122610114678
PHRF1,GNL1,0.0120427245319468
PLEC,EPHA2,0.0234703716017369
SRRM2,EPHA2,0.012669362665071
PLEKHA6,EPHA2,0.0308045996743665
NES,EPHA2,0.0395182106704746
NHSL3,EPHA2,0.0323929812478893
PCBP1,EPHA2,0.0115563084403778
EIF4B,EPHA2,0.0050230969054672
PLEKHA5,EPHA2,0.0040318020546059
USP24,EPHA2,0.0212082149419656
WASHC2A,BMPR2,0.0045511525996018
BRD8,BMPR2,0.0004088534202125
ABLIM1,BMPR2,0.0045452308200501
PPIG,BMPR2,0.0017577662614018
PRAG1,BMPR2,0.0221140767235776
SASH1,BMPR2,0.0063422937968283
CALD1,BMPR2,0.0012930849775656
PCBP2,BMPR2,0.0033151213559913
ARPP19,BMPR2,0.0023335281634013
NCL,BMPR2,0.0070378938831712
CEP170B,BMPR2,0.001007467987947
RBM20,PSMB10,0.0012838324391572
SMTNL2,PSMB10,0.0048651927116784
SORBS1,PSMB10,0.0107776540691041
SYNPO2,PSMB10,0.0041586444274437
ATP2A2,PSMB10,0.0020911083183254
PPIG,PSMB10,0.0048978547645354
SVIL,PSMB10,0.0046875056587681
SYNJ1,PSMB10,0.0796903685344645
NEB,ISCU,0.0018975221957494
OBSCN,ISCU,0.0025190238749905
NACA,ISCU,0.00607707592873
PPP1R12B,ISCU,0.0053383213792959
COBL,ISCU,0.0031449302216619
XIRP1,ISCU,0.0298309449183519
TNS1,ISCU,0.0046870124154734
BAG6,ISCU,0.0036062436361181
TCF4,ISCU,0.0282492646214696
DMD,ISCU,0.0132488061404183
GPATCH8,FXR1,0.0143022478334759
ABLIM1,FXR1,0.0094023509256318
MAP1S,FXR1,0.0095938724913416
EIF4B,FXR1,0.0113996379723347
BRD8,FXR1,0.0118466135092016
PLEKHA6,FXR1,0.0101741438378076
CLASP1,FXR1,0.014675903588485
ARPP19,FXR1,0.0328709920891357
ATXN2L,FXR1,0.0135825018794448
MINK1,FXR1,0.0127454045490468
SYNPO,FXR1,0.0238704288091271
LMO7,FAM133B,0.0031608355737792
NCOR1,FAM133B,0.0014155142348295
MDC1,FAM133B,0.0248629658858823
KMT2D,FAM133B,0.0019813579578476
GPATCH8,FAM133B,0.0134857425581838
CLASP1,FAM133B,0.0062389998599036
NEB,FAM133B,0.0027032702975856
NUMA1,FAM133B,0.0149761283644599
IRS2,FAM133B,0.0029978449145762
NELFE,FAM133B,0.0175346145474951
NEB,RICTOR,0.0006895156914357
XIRP1,RICTOR,0.0051188482394082
TTC7B,RICTOR,0.0009815783496581
TPM3,RICTOR,0.0009191761093877
PRKAG2,RICTOR,0.0011043041271361
CSTF3,RICTOR,0.000809874801682
ARPP19,RICTOR,0.0009944389869974
BRD8,RICTOR,0.0201994595532064
PEAR1,RICTOR,0.0019403837760714
LMO7,RTF1,0.0117488494566688
MDC1,RTF1,0.0077466724385247
SRRM2,RTF1,0.0040684032788065
PLEKHA6,RTF1,0.0374807711701482
KMT2D,RTF1,0.0206945043259093
NIPBL,RTF1,0.0017661020774676
IRS2,RTF1,0.015326336744475
ATXN2L,RTF1,0.0042402909910201
PPIG,DDX10,0.0181005492609198
SASH1,DDX10,0.0170378695362727
NCL,DDX10,0.0400027460572299
SVIL,DDX10,0.002920431708191
YWHAG,DDX10,0.0040785417248755
GPATCH8,DDX10,0.0094225291780408
MYH1,DDX10,0.0061035490895379
NELFA,DDX10,0.0048425186346917
PRAG1,DDX10,0.0040564988262161
THRAP3,DDX10,0.005010134690216
FAM83B,DDX10,0.0093500423372907
SRRM2,LARP1,0.0382256977470578
PLEC,LARP1,0.0274323925437234
LRRFIP2,LARP1,0.0018983279744243
RIF1,LARP1,0.0158241366251915
TP53BP1,LARP1,0.0142537612319483
EIF4G1,LARP1,0.0255681803721204
USP10,LARP1,0.0052749678259768
AFDN,LARP1,0.0195006893395634
TNS1,LARP1,0.058923663073598
MAP4K4,LARP1,0.0166429128443799
PHIP,LARP1,0.0100933136738749
ABLIM1,BCLAF1,0.022962552637355
EIF4B,BCLAF1,0.0244397426448077
NCL,BCLAF1,0.0219376919636201
XIRP1,BCLAF1,0.0060427447709961
NOLC1,BCLAF1,0.0063960146432688
SON,BCLAF1,0.0520491637935714
RTN4,BCLAF1,0.015728885666809
SCAF11,BCLAF1,0.0116935987992035
CAMSAP1,BCLAF1,0.0127617787656828
PRRC2C,BCLAF1,0.0109752731959389
HUWE1,PRKAR2A,0.0041371151702509
TCOF1,PRKAR2A,0.0108446332360146
SRRM2,PRKAR2A,0.0356571678674801
TP53BP1,PRKAR2A,0.0606285301119233
EIF4G1,PRKAR2A,0.0621218602207821
AFDN,PRKAR2A,0.0076384825631982
MIA2,PRKAR2A,0.0220798433544256
MARK2,PRKAR2A,0.025160930920992
NCOR1,NFATC3,0.0064983312122276
TCOF1,NFATC3,0.0053503378309455
SPEN,NFATC3,0.0017161545726604
FARP1,NFATC3,0.0074103645056483
NACA,NFATC3,0.004580453670287
MDC1,NFATC3,0.0040718146912616
PRRC2A,NFATC3,0.0037958361737039
ADAR,NFATC3,0.0104196232666162
GPATCH8,NFATC3,0.0029500242105576
KMT2D,NFATC3,0.0183220180908645
LMO7,STX6,0.0003177597836807
CAMK2B,STX6,0.0359091230136241
NEB,STX6,0.0038845082681419
TCOF1,STX6,0.005692099055295
SPEN,STX6,0.0005439043874186
NCOR1,STX6,0.0007829453612385
TJP1,STX6,0.0014366742252035
KMT2D,STX6,0.0072942720116636
HUWE1,PACRGL,0.0013284123352475
LMO7,PACRGL,0.0054904886187351
ADAR,PACRGL,0.0023999475360141
WASHC2A,PACRGL,0.0007350504166954
PLEKHA6,PACRGL,0.0044635250163588
SPEN,PACRGL,0.0004252400776712
KMT2D,PACRGL,0.0193726687136944
CLASP1,PACRGL,0.0009541480877967
EIF4B,PACRGL,0.0167901164436408
PRRC2C,PACRGL,0.0004069349683213
NCOR1,FLI1,0.0151962200981974
SPEN,FLI1,0.0067238131330894
HUWE1,FLI1,0.0052933940852161
PRRC2C,FLI1,0.0046514561684276
IRS2,FLI1,0.002985557148662
ADAR,FLI1,0.0055370185982246
GPATCH8,FLI1,0.0045330123789973
PRRC2A,FLI1,0.0062999606964992
PLEKHA6,FLI1,0.003888337770953
LMO7,PNKP,0.0040654365982389
NEB,PNKP,0.0026362140012764
MYCT1,PNKP,0.0015112546794977
SPEN,PNKP,0.0029231313890224
HUWE1,PNKP,0.001078900402244
GPATCH8,PNKP,0.0014277267484508
AHNAK2,PNKP,0.0034818311846736
MAP1S,PNKP,0.0155348632187198
TCOF1,PNKP,0.004124280729604
MDC1,PNKP,0.0163251051038161
PRRC2A,PNKP,0.002483740591201
PLEC,PNKP,0.0008844529193992
TCOF1,SLC12A4,0.0126822540664369
GPATCH8,SLC12A4,0.0027543009572703
AHNAK2,SLC12A4,0.0083794728132465
BAG3,SLC12A4,0.0074667095980622
MAP1S,SLC12A4,0.0412995858733458
ABLIM1,SLC12A4,0.0149961541680789
MDC1,SLC12A4,0.0026231963065542
ARPP19,SLC12A4,0.0016868841003072
EIF4B,SLC12A4,0.0054819356165308
PLEC,SLC12A4,0.0165444951116762
MYPN,ZNF777,0.004136600310106
TCOF1,ZNF777,0.002883450061437
SPEG,ZNF777,0.0013717813372602
DAXX,ZNF777,0.0014200695260894
BRD8,ZNF777,0.0013688723015126
NCOR1,ZNF777,0.0038315341281995
HUWE1,ZNF777,0.0009013545384139
PPIG,ZNF777,0.023745287098251
ABLIM1,ZNF777,0.0012902175831593
USP24,ZNF777,0.0398197704097278
SPEN,ZNF777,0.0051418126396213
TCOF1,EIF3E,0.0034065476963839
SPEN,EIF3E,0.0044185952545
IRS2,EIF3E,0.0045521599757744
NHSL3,EIF3E,0.0076065836198186
MAP4,EIF3E,0.014899067914293
PHLDB1,EIF3E,0.0091866891458617
PHRF1,EIF3E,0.0159423297504115
TNS1,EIF3E,0.0084855500394225
ASXL2,EIF3E,0.0213603744430586
AHNAK2,NES,0.0056965792361655
PLEKHA6,NES,0.0188760374656031
FARP1,NES,0.0125929881866582
NES,NES,0.0845599088865154
PHLDB1,NES,0.0331338653948835
MED1,NES,0.0141498224180691
PHIP,NES,0.0137018632415585
AFDN,NES,0.0074117957656764
HUWE1,DDX3X,0.002974214866084
KMT2D,DDX3X,0.0063836070359967
NCOR2,DDX3X,0.0125102990410455
LARP1,DDX3X,0.015349128680866
PHRF1,DDX3X,0.0116156164600348
TNS1,DDX3X,0.0036237082976823
MAP4,DDX3X,0.0216750799484777
EIF4B,DDX3X,0.0090930426432883
PHLDB1,DDX3X,0.0230066511439091
TP53BP1,DDX3X,0.0522527000834216
CLASP1,KIF13A,0.0039584680775003
IRS2,KIF13A,0.0099143719308199
FARP1,KIF13A,0.0032395244719455
PLEC,KIF13A,0.0032014132692757
NCOR2,KIF13A,0.0244869265489427
ABLIM1,KIF13A,0.0071856848976963
EIF4B,KIF13A,0.0116474313417322
PPIG,KIF13A,0.0156706823628086
USP10,KIF13A,0.0077890470125212
LMO7,COPE,0.0048665681071001
MAP1S,COPE,0.0391603464674616
BAG3,COPE,0.0132340994595166
PPIG,COPE,0.0043964590377262
TCOF1,COPE,0.0003140169429401
GPATCH8,COPE,0.0046399652300896
BRD8,COPE,0.0266224050583691
NCL,COPE,0.0117088177582724
AHNAK2,COPE,0.0030707688740088
MDC1,RYBP,0.0049891170447917
KMT2D,RYBP,0.0327118414612206
CLASP1,RYBP,0.0017202774359008
SRRM2,RYBP,0.0028652351221281
NCOR2,RYBP,0.0033544563758606
IRS2,RYBP,0.0147165714660907
PLEKHA6,RYBP,0.0259312501210426
RIF1,RYBP,0.0316764870410651
PHRF1,RYBP,0.0064555200568831
TRIM28,RYBP,0.0233560177269986
EIF4G1,RYBP,0.0081203296250258
KMT2D,INTS13,0.0212990074478666
TCOF1,INTS13,0.0037962179152146
MDC1,INTS13,0.0167032685514047
GPATCH8,INTS13,0.0314149124603086
ATXN2L,INTS13,0.0103691896041546
NELFE,INTS13,0.0101045348930744
NCOR2,INTS13,0.0042140636966741
PLEC,INTS13,0.0089221221038297
TRIM28,INTS13,0.0059100589499558
NHSL3,INTS13,0.0062911657934829
GPATCH8,EI24,0.0033830153123843
KMT2D,EI24,0.0060474621828246
AHCTF1,EI24,0.0055495724991206
PLEKHA6,EI24,0.0032273598332726
NUMA1,EI24,0.0130276964604533
SRRM2,EI24,0.0479961860665796
ABLIM1,EI24,0.0030299618551951
NIPBL,EI24,0.0025460387657421
RIF1,EI24,0.0237345468186412
USP10,EI24,0.0023576808621516
KMT2D,SET,0.0150890599987309
SRRM2,SET,0.00475050535482
PLEKHA6,SET,0.0185513746724187
IRS2,SET,0.007239948282793
NIPBL,SET,0.0035518748776038
HSPA8,SET,0.006621537074572
MAP1S,SET,0.0431513853479028
ABLIM1,SET,0.0153806122866081
ASXL2,SET,0.0079183562769465
PPIG,SET,0.0591088539387514
KMT2D,MED13,0.0505182433195724
SRRM2,MED13,0.0067063778189101
PLEKHA6,MED13,0.0380650236225855
NCOR2,MED13,0.0019572742843888
NES,MED13,0.0099887545478751
FARP1,MED13,0.0004623055055012
NHSL3,MED13,0.0032205697523019
AHCTF1,MED13,0.0150037467704927
RIF1,MED13,0.0049077669903676
CAMK2B,MRPS16,0.0011889349957443
PLN,MRPS16,0.0003894603519885
HUWE1,MRPS16,0.0052810550282104
LMO7,MRPS16,0.0027636003479583
NCOR1,MRPS16,0.0109716142326285
SPEN,MRPS16,0.0112317850477661
MDC1,MRPS16,0.0044308447172152
TCOF1,MRPS16,0.0159451637846373
GPATCH8,MRPS16,0.0060600878132201
LMO7,PRPF40B,0.004755090863232
KMT2D,PRPF40B,0.0030474595221886
PLEC,PRPF40B,0.0045586501082626
LARP1,PRPF40B,0.0323703751278235
AKAP9,PRPF40B,0.0195088650267362
WASHC2A,PRPF40B,0.0110017719639775
FARP1,PRPF40B,0.0120089376702223
USP10,PRPF40B,0.0186080863579066
RIF1,PRPF40B,0.0157320155440435
CMYA5,C2CD4C,0.000205520924414
HUWE1,C2CD4C,0.0085616185265489
AHNAK2,C2CD4C,0.0147423337697302
SPEN,C2CD4C,0.004860747028605
EPS15L1,C2CD4C,0.0008959103400756
SRRM2,C2CD4C,0.0017087464642928
PLEC,C2CD4C,0.0033261187478581
IMMT,C2CD4C,0.00343713531405
PLEKHA5,C2CD4C,0.0313459339941233
NCOR1,HMOX2,0.006721406580755
NUMA1,HMOX2,0.0013924099078721
PRKCH,HMOX2,0.0010518505744367
NIPBL,HMOX2,0.0061453167010324
TCOF1,HMOX2,0.0006454566012941
LMO7,CGN,0.0111223321187695
KMT2D,CGN,0.0161426805891009
PLEC,CGN,0.0114800763144888
PLEKHA6,CGN,0.0174559216491074
EIF4B,CGN,0.0101344039070928
ATXN2L,CGN,0.0120560447580174
BAG3,CGN,0.0108601291375511
NACA,CGN,0.002193242604599
NES,CGN,0.0063226689124937
FARP1,CGN,0.0022925489673003
KMT2D,ZNF316,0.0057159282401421
IRS2,ZNF316,0.03149543046454
PLEKHA6,ZNF316,0.0139704651465462
NACA,ZNF316,0.0236811593496969
PHRF1,ZNF316,0.026674419188546
RIF1,ZNF316,0.0132115453739891
EIF4G1,ZNF316,0.0132089972434259
PLEC,SON,0.0118794535147509
EIF4G1,SON,0.0701283575251414
AFDN,SON,0.0044452536006015
MARK2,SON,0.0356626664730716
CUX1,SON,0.0074207526103576
MAP4K4,SON,0.0629134353153695
APC,SON,0.0494394794745718
MAP4,PGM1,0.0143292310214963
PHLDB1,PGM1,0.0368698693435841
MIA2,PGM1,0.0117267005974576
TP53BP1,PGM1,0.04180869344409
MACF1,PGM1,0.0118613837350803
NHSL1,PGM1,0.007743038544401
SYNPO,PGM1,0.0020073778082073
NSD1,PGM1,0.0444122433686832
UBE4B,PGM1,0.0061550899260303
HUWE1,GPR39,0.0034994925035634
SYNPO2L,GPR39,0.0053618067727582
SRRM2,GPR39,0.0038688345209284
AHNAK2,GPR39,0.0218657178676706
PLEKHA5,GPR39,0.0137004879911298
ASXL2,GPR39,0.0030570571661703
KMT2D,GPR39,0.0073629098481261
PLEKHA6,GPR39,0.0437363382281669
COBL,GPR39,0.0044477328032887
NUP214,GPR39,0.0014541942601075
ACTC1,TOMM20,0.0038160778947553
USP24,TOMM20,0.0620485905633008
ABLIM1,TOMM20,0.0082979999705926
CALD1,TOMM20,0.013861359155133
ARPP19,TOMM20,0.0057328740026733
PPIG,TOMM20,0.0053207834341916
CKM,TOMM20,0.0075830985206495
NELFA,TOMM20,0.0068674956690268
HSPA8,TLK1,0.0023740716971439
PCBP1,TLK1,0.001456242500662
NCOR1,TLK1,0.0147324626787679
LMO7,TLK1,0.0063129847035214
AHNAK2,TLK1,0.0027194446017855
GPATCH8,TLK1,0.0123363948824431
HUWE1,TLK1,0.0019329854173247
MDC1,TLK1,0.0061301226710063
KMT2D,TLK1,0.0241711102693752
PLEKHA6,TLK1,0.0008032001543639
ARPP19,SEC22B,0.0016978488099858
MAP1S,SEC22B,0.0023861470589912
EIF4B,SEC22B,0.0054846206690145
ABLIM1,SEC22B,0.0028679819889783
GPATCH8,SEC22B,0.0031353002785998
SPEN,SEC22B,0.0024607561628745
AHNAK2,SEC22B,0.0180675806481066
USP24,SEC22B,0.0036046889635557
BRD8,SEC22B,0.0151722482143365
NCL,SEC22B,0.0098237676105243
PRAG1,SEC22B,0.0018674733074105
CALD1,SEC22B,0.0016734637408671
TTN,PLEKHO2,0.0006506880911028
TCOF1,PLEKHO2,0.0079076579249049
NCOR2,PLEKHO2,0.0016000761428459
PLEC,PLEKHO2,0.0123877280528749
HUWE1,PLEKHO2,0.0221679800809682
AHCTF1,PLEKHO2,0.0359305567567802
NIPBL,PLEKHO2,0.0005394969829875
PLEKHA5,PLEKHO2,0.0139869348105958
CLASP1,PLEKHO2,0.0018028699483587
PCBP1,PLEKHO2,0.0003330420973674
CMYA5,ARPP19,0.0052648297780673
NEB,ARPP19,0.0013375201572857
BAG3,ARPP19,0.0122161329834168
NCOR1,ARPP19,0.0066464726301987
MAP1S,ARPP19,0.0204165996130383
SASH1,ARPP19,0.0016093646785848
USP24,ARPP19,0.0190917728500249
SVIL,ARPP19,0.0381176761025982
ARPP19,ARPP19,0.0134709761872378
NCL,ARPP19,0.000804025234984
MYH3,HOMER3,0.0006138373588214
NCOR1,HOMER3,0.0124315751979297
MAP1S,HOMER3,0.051235065350152
ARPP19,HOMER3,0.0035227641546751
ABLIM1,HOMER3,0.0063013679887916
CAST,HOMER3,0.0037249029440648
CALD1,HOMER3,0.0052976013664572
PCBP2,HOMER3,0.0075146911536953
NCL,HOMER3,0.0074022580915922
BRD8,HOMER3,0.0026630817927446
USP24,HOMER3,0.0014262450062019
TCOF1,ZMYM4,0.0132974786498703
GPATCH8,ZMYM4,0.0107382245167578
KMT2D,ZMYM4,0.0209047282685681
SRRM2,ZMYM4,0.0345873862885458
RIF1,ZMYM4,0.0271890461219347
PHRF1,ZMYM4,0.0136436961584028
PHLDB1,ZMYM4,0.0163993130305063
MAP4,ZMYM4,0.0082576396770838
USP10,ZMYM4,0.0138273726188019
MAST4,ZMYM4,0.0150580118310913
MIA2,ZMYM4,0.0171264438417305
ATP2A2,DNAJC8,0.0036059871277032
MICAL3,DNAJC8,0.0005119072663947
SRRM2,DNAJC8,0.0027585673948941
CEP170B,DNAJC8,0.0023703124758753
SVIL,DNAJC8,0.0178266244068593
BRD8,DNAJC8,0.0053883815145025
PPIG,DNAJC8,0.0213443029460061
CAST,DNAJC8,0.0024147271754929
BRD8,EMSY,0.0037498926334795
ABLIM1,EMSY,0.0061701080609711
MAP1S,EMSY,0.0135663454071575
NCOR1,EMSY,0.0012676102321739
CALD1,EMSY,0.0188494289631841
MINK1,EMSY,0.0016033623383082
PLEKHA6,EMSY,0.0012987062540744
PLEKHO2,EMSY,0.0089911191085643
NELFA,EMSY,0.0413513169819297
BRD8,PDXDC1,0.0192412404403371
BCL11B,PDXDC1,0.0014009337645068
ABLIM1,PDXDC1,0.00405566342718
WASHC2A,PDXDC1,0.0084181839367819
BAG3,PDXDC1,0.0017490487930388
PPIG,PDXDC1,0.0037207448394639
MAP1S,PDXDC1,0.0032139314537533
CALD1,PDXDC1,0.0062048748944042
EIF4B,PDXDC1,0.0049753685940606
USP24,PDXDC1,0.0011751492411499
PLEKHO2,PDXDC1,0.0227912341855815
NCOR1,CCNB2,0.0006500104138055
HUWE1,CCNB2,0.0012390796126734
SPEN,CCNB2,0.005264823559044
AHNAK2,CCNB2,0.0082193120064982
TCOF1,CCNB2,0.0043514907028162
SRRM2,CCNB2,0.0044177436264135
MDC1,CCNB2,0.0057129038694286
KMT2D,CCNB2,0.005538597936377
PLEKHA6,CCNB2,0.0357459975954529
LMO7,AVEN,0.0065228830540013
OBSCN,AVEN,0.0017466852810659
NIPBL,AVEN,0.0014297209202654
AHCTF1,AVEN,0.0020671126147019
LMOD1,AVEN,0.0044253956551231
IMMT,AVEN,0.0008024174830691
PLEKHA6,AVEN,0.0006303572359232
HUWE1,AVEN,0.0036116479987995
AKAP9,AVEN,0.0009568655729709
XIRP2,AVEN,0.0035701042024224
GFPT1,AVEN,0.0073851936150638
DNAJB6,AVEN,0.001244590893469
ABLIM1,AVEN,0.0155770448462357
PPIG,AVEN,0.0082839661150879
COBL,AVEN,0.0036064440818655
THRAP3,AVEN,0.0462461779515416
LMO7,PARD3B,0.0076565363295408
AHNAK2,PARD3B,0.0009858217823613
CMYA5,PARD3B,0.0050289132303407
PLEKHA6,PARD3B,0.0009062776594851
SPEN,PARD3B,0.001155052379488
MAP1S,PARD3B,0.0074454991865124
KMT2D,PARD3B,0.0131622197768615
PLEC,PARD3B,0.0411011013721173
ABLIM1,PARD3B,0.0183477152172005
AHNAK2,KMT2D,0.013815691692706
PLEC,KMT2D,0.0030272079144111
KMT2D,KMT2D,0.0598256656916711
NCOR2,KMT2D,0.0032868485193986
IRS2,KMT2D,0.0076438895602243
NUMA1,KMT2D,0.007186662276839
NHSL3,KMT2D,0.0219557143178611
RIF1,KMT2D,0.0111966307820133
MAP4,KMT2D,0.003241744234985
LMO7,DENND4A,0.0015479954478052
MAP1S,DENND4A,0.0266073027383352
BAG3,DENND4A,0.0101308244783184
KMT2D,DENND4A,0.0359211898427505
NCL,DENND4A,0.0297784490254457
NIPBL,DENND4A,0.0028075835336647
CALD1,DENND4A,0.021728992282855
BRD8,DENND4A,0.0133009487332779
NUMA1,DENND4A,0.0070063791878891
PCBP2,DENND4A,0.0049448542039685
LMO7,STARD13,0.0033736458040232
MAP1S,STARD13,0.0074115159344684
ABLIM1,STARD13,0.0052051217126335
BAG3,STARD13,0.0014932552043129
BRD8,STARD13,0.0222084651246306
AHNAK2,STARD13,0.0074671102673754
SRRM2,STARD13,0.002272866142123
PLEKHO2,STARD13,0.0083256071770424
MINK1,STARD13,0.0034085716735326
SYNPO,STARD13,0.0389745001081957
AHNAK2,RBM20,0.002428405906862
ADAR,RBM20,0.0017523892711586
RPLP1,RBM20,0.0030525184536564
ELF2,RBM20,0.0012991040801377
BCOR,RBM20,0.0005640703091962
LMO7,RBM20,0.0115601066140049
CHD4,RBM20,0.0032056425367832
GPATCH8,RBM20,0.0099840700584669
PRRC2C,RBM20,0.0067273399257215
NCOR1,CAPN1,0.0041202736134852
WASHC2A,CAPN1,0.0047575611826032
ABLIM1,CAPN1,0.0020743406231522
CHD4,CAPN1,0.007576934572298
ARID4B,CAPN1,0.0025316621183799
EZH2,CAPN1,0.0157853036785132
BCAR1,CAPN1,0.006598609078295
NCOR1,NHEJ1,0.0019023596783256
PRKCH,NHEJ1,0.0006298290103194
TEX2,NHEJ1,0.0017631081509887
LMO7,NHEJ1,0.0014573344143273
BCL11B,NHEJ1,0.0002561432032529
WASHC2A,NHEJ1,0.0105373090289526
MDC1,NHEJ1,0.002361981153521
EIF3F,NHEJ1,0.0038693672879159
COPRS,SNX3,0.0017602993924314
YWHAG,SNX3,0.0006207305935037
COBL,SNX3,0.0014034243542726
CAST,SNX3,0.0039742317091633
EIF4B,SNX3,0.0005207231715805
BRD8,SNX3,0.0276219891342113
BAG3,SNX3,0.0210777959927997
FAM83B,SNX3,0.0007855828791625
MAP1S,SNX3,0.0165060327322969
CAMK2B,DYNC1H1,0.004747593713111
CDK11A,DYNC1H1,0.0028144371935191
ACTN2,DYNC1H1,0.0043278697203083
