Feature,TargetFeature,SHAPValue,LogSHAPValue
BAG3,PRKD2,0.0047708755106139,-5.345225445722171
LMO7,PRKD2,0.0258022415502187,-3.657293909037147
MAP1S,PRKD2,0.0115535767812035,-4.460760211928401
PPIG,PRKD2,0.0093592026299163,-4.671395181232941
NACA,POU2F1,0.004175657225744,-5.478483513728562
HUWE1,POU2F1,0.0013191134871953,-6.630795368618194
SRRM2,POU2F1,0.0104196138395071,-4.564065302891901
NELFE,POU2F1,0.004409349189893,-5.424028176401772
KMT2D,POU2F1,0.0759755242835145,-2.5773440394658147
TNS1,POU2F1,0.0031244836574506,-5.768486239061497
PLEC,POU2F1,0.0089199123220321,-4.719469161807126
MAP4,POU2F1,0.0221423979160189,-3.810261050609831
TP53BP1,POU2F1,0.0600297567355542,-2.8129148941078355
CLASP1,POU2F1,0.0137230541697868,-4.28867807433037
AHNAK2,MED24,0.0051079550745211,-5.276956135971685
KMT2D,MED24,0.041680810514576,-3.177714435599036
PRRC2A,MED24,0.0032710640630993,-5.722639945445161
SRRM2,MED24,0.0255038296263638,-3.6689266566678267
ATXN2L,MED24,0.0089451035751838,-4.716648982973478
NUMA1,MED24,0.0306512525159535,-3.485081752314041
AHCTF1,MED24,0.0041763701560641,-5.478312793425757
NES,MED24,0.0036353877977032,-5.617039489312007
NIPBL,MED24,0.0130643655740037,-4.337866940392295
NEB,SNRNP200,0.0009222035467431,-6.988744592240379
BRD8,SNRNP200,0.012786973739107,-4.359328302873288
ABLIM1,SNRNP200,0.0043468240507887,-5.4383098038036985
CDK11A,SNRNP200,0.0016995143650938,-6.377412736322608
MAP1S,SNRNP200,0.017206346681882,-4.062476970091279
ARPP19,SNRNP200,0.0018697954956148,-6.281926214729749
CALD1,SNRNP200,0.0085199156401926,-4.765348839575777
EIF4B,SNRNP200,0.0048428452016185,-5.330252879396578
BCL11B,SNRNP200,0.0039005830984231,-5.5466292246062245
ACTN2,LARP6,0.0097953647144866,-4.625845993517563
CKM,LARP6,0.0017625197734483,-6.341010804363024
PPIG,LARP6,0.0089939032730482,-4.711208345300281
BAG3,LARP6,0.0113780750559957,-4.476067016085906
MAP1S,LARP6,0.0059746597523405,-5.120228128000982
USP24,LARP6,0.0087116417069251,-4.7430950205831985
NCL,LARP6,0.0110603564849981,-4.50438805149074
AHNAK2,LARP6,0.0136746762123174,-4.292209608298654
MYH7,LARP6,0.0114116308044329,-4.473122197676033
FAM83B,LARP6,0.0018611713136865,-6.286549250918007
SRRM2,LARP6,0.0033006321771396,-5.713641260026486
HUWE1,ASXL1,0.0014701787795106,-6.522371266871755
SYNPO2L,ASXL1,0.0046452027838578,-5.3719202512951245
LMO7,ASXL1,0.0013483497489079,-6.608873842498526
ABLIM1,ASXL1,0.0007882399588031,-7.145707998214468
AHNAK2,ASXL1,0.0053362980490959,-5.233223115651375
MDC1,ASXL1,0.0138760770850209,-4.277588994613263
ADAR,ASXL1,0.0100538151412304,-4.599803100470166
NACA,ASXL1,0.0120608840710203,-4.417787784315104
HUWE1,NGRN,0.0070353850477877,-4.956802856752581
PLEKHO2,NGRN,0.0082013979219918,-4.803450660950019
PEAR1,NGRN,0.0012223863351646,-6.706950318308381
CDK11A,NGRN,0.0038904175989675,-5.549238775193921
BAG3,NGRN,0.0089807889013292,-4.712667549599168
GPATCH8,PRPF3,0.0332165811091944,-3.4047060967340155
PLEKHA6,PRPF3,0.0347269565892161,-3.3602390466672616
NIPBL,PRPF3,0.0099340325852384,-4.611788782129376
FARP1,PRPF3,0.0104180983834805,-4.564210756098381
PCBP1,PRPF3,0.0042150379669583,-5.469096679986846
TJP1,PRPF3,0.0213919093409142,-3.844742496621704
POLR2A,PRPF3,0.0094687127398145,-4.659762311349333
EIF4G1,PRPF3,0.0330247140075389,-3.410499088488947
HDGFL2,PRPF3,0.0073131937411671,-4.918075200337138
MED1,PRPF3,0.0137835206273317,-4.284281557832842
LRRFIP2,C1orf21,0.0304500294547721,-3.4916683175107024
SRGAP1,C1orf21,0.0071994124879573,-4.933755855184318
NUMA1,C1orf21,0.0015846429349526,-6.4473961746641395
PCBP1,C1orf21,0.0233679149244676,-3.756391354588552
PLEKHA6,C1orf21,0.0107708783507208,-4.530909235826313
ABLIM1,C1orf21,0.0096194982609504,-4.643963171491046
SSH2,C1orf21,0.0011054424379271,-6.807509627835517
EIF4G1,C1orf21,0.0632229377414791,-2.7610881047282794
WASHC2A,PLIN5,0.002825132066056,-5.869200166430064
PPIG,PLIN5,0.0013556706647945,-6.60345899153268
NOLC1,PLIN5,0.0013540591532155,-6.604648417694858
ACTN2,PLIN5,0.03503992983306,-3.3512670153971156
CTTN,PLIN5,0.0018793424263576,-6.27683333653924
SPEN,H3,0.0038107662908341,-5.5699249838635145
PPIG,H3,0.0463634702298094,-3.071243409347177
MYH3,H3,0.0085807231017201,-4.758237091443667
CBX3,H3,0.0007840919246655,-7.150984293638357
USP24,H3,0.0234571562285666,-3.75257966098295
SRRM2,H3,0.0023860851454539,-6.038101270505613
SHANK3,H3,0.0040277937321142,-5.514536513948888
KMT2D,H3,0.0045569211484637,-5.391108070237479
SASH1,H3,0.0141234517024985,-4.259918621940091
GPSM3,C2CD2L,0.0013720899765766,-6.591420171233567
WASHC2A,C2CD2L,0.0100105663512528,-4.60411410870878
ABLIM1,C2CD2L,0.021212902265581,-3.8531456849914165
PLEKHO2,C2CD2L,0.0027650416740241,-5.890699572141637
ZNF185,C2CD2L,0.0027454469251378,-5.897811403015595
BRD8,C2CD2L,0.0019335388757248,-6.248403340718847
NCL,C2CD2L,0.0040063982022488,-5.519862645218498
EIF4B,C2CD2L,0.0323042946584456,-3.432555096030348
THRAP3,C2CD2L,0.0098574977380844,-4.619522921673902
USP24,C2CD2L,0.0038729834233733,-5.553730158506887
CALD1,C2CD2L,0.0096881373685778,-4.636853093581478
SYNPO2L,EZHIP,0.0088198568604513,-4.730749638068904
GAPDH,EZHIP,0.0005646511815464,-7.479302395267961
PLEC,EZHIP,0.0053185537923558,-5.23655385612688
HUWE1,EZHIP,0.006355942944777,-5.058365006940626
AHNAK2,EZHIP,0.004984172158951,-5.301487955767915
SPEN,EZHIP,0.0036023426187503,-5.6261709177207235
FARP1,EZHIP,0.0005213246639809,-7.559137554858041
NCOR1,EZHIP,0.0004748606752201,-7.652489112281092
SRRM2,EZHIP,0.0066545477974263,-5.012454778741046
CLASP1,EZHIP,0.0058193802627183,-5.146561506977642
WASHC2A,HNRNPC,0.0016878247897898,-6.384314685713598
PPIG,HNRNPC,0.0074115738984486,-4.904712460278364
NCL,HNRNPC,0.0270167755645221,-3.611297288710907
SASH1,HNRNPC,0.0167031153089438,-4.0921600315111295
PRAG1,HNRNPC,0.0068538026150639,-4.9829516544469
BCOR,HNRNPC,0.0046741691872812,-5.365703845985028
TP53BP2,HNRNPC,0.0109131122737474,-4.517790251830488
AKAP13,HNRNPC,0.0218457877039763,-3.8237471584521727
ARPP19,HNRNPC,0.015346656424594,-4.176857651177717
NCOR2,TERF2IP,0.0041492984787109,-5.484816000303098
ABLIM1,TERF2IP,0.0105990850235861,-4.546987600119388
MAP1S,TERF2IP,0.0086984306824263,-4.744612650922578
NCL,TERF2IP,0.0620806280916171,-2.7793212857031824
PCBP2,TERF2IP,0.0183401425716705,-3.9986630383743016
USP24,TERF2IP,0.0357099576075475,-3.3323257045076105
USP10,TERF2IP,0.0213361971900547,-3.8473502500165844
SASH1,TERF2IP,0.0178342958027979,-4.026631944954278
ARPP19,TERF2IP,0.0087146966440759,-4.74274440909838
ABLIM1,KRI1,0.0014163367061452,-6.559681525151709
WASHC2A,KRI1,0.0111208020726927,-4.498937863921589
EIF4B,KRI1,0.0008745397333473,-7.041812829034862
PPIG,KRI1,0.0074377654102979,-4.901184823328894
CALD1,KRI1,0.0011019067245366,-6.810713213815056
PLEC,SRSF11,0.0110444700491674,-4.505825424323439
SRRM2,SRSF11,0.0700205264349242,-2.6589668451330635
ATXN2L,SRSF11,0.001202588637343,-6.723278847812722
KMT2D,SRSF11,0.0037071655563529,-5.5974876953433235
EIF4G1,SRSF11,0.0848171974552982,-2.4672569565650533
MARK2,SRSF11,0.0311914439236079,-3.4676114549932007
PPP1R12A,SRSF11,0.0112267747440182,-4.489453751479982
RASAL2,SRSF11,0.0056511832814868,-5.1758903253996165
CUX1,SRSF11,0.0045396509330149,-5.394905156885961
ACTN2,ULK1,0.0033924536412114,-5.686201831430004
ABLIM1,ULK1,0.0023300010755905,-6.06188654977781
BRD8,ULK1,0.0218097797151293,-3.82539679899708
PLEKHO2,ULK1,0.0024326392979592,-6.018778480195634
MAP1S,ULK1,0.0088323986972652,-4.729328648112886
YWHAG,ULK1,0.0008851239667699,-7.02978284731978
EIF4B,ULK1,0.0026988264079927,-5.914938264171913
MYH7,ULK1,0.003929438150711,-5.5392588275169965
KMT2D,RPTOR,0.0107678718555007,-4.531188406642711
SRRM2,RPTOR,0.0096908073684041,-4.636577536797615
PLEC,RPTOR,0.0175048459927377,-4.045277522515512
NHSL3,RPTOR,0.0036313593218184,-5.618148231980832
TP53BP1,RPTOR,0.04027720742966,-3.211969542490948
EIF4G1,RPTOR,0.0510197257389417,-2.9755429418426673
RASAL2,RPTOR,0.0108756441543469,-4.521229471177946
HDGFL2,RPTOR,0.0223982588048118,-3.7987720550704704
CUX1,RPTOR,0.0040479495628635,-5.509544806841518
PHACTR4,RPTOR,0.0475466849740167,-3.046043209055825
NACA,ABCC4,0.0077468468120433,-4.860469381370229
LMO7,ABCC4,0.0025714684390189,-5.963278166198567
TCOF1,ABCC4,0.0061203578346839,-5.096134714447598
HUWE1,ABCC4,0.0072692353723916,-4.924104168705121
KMT2D,ABCC4,0.003670945549534,-5.607306007175101
CLASP1,ABCC4,0.0092613991166081,-4.681900149231097
GPATCH8,ABCC4,0.0133232619053116,-4.318243756063858
NCOR2,ABCC4,0.0039499479878622,-5.534052867785624
NUMA1,ABCC4,0.0186256661579717,-3.983214748485169
MDC1,ABCC4,0.0196604865096306,-3.92914441840294
ZCRB1,SUN1,0.0008918638082691,-7.022197118353911
RPLP1,SUN1,0.0006675988807384,-7.311823042723236
LMO7,SUN1,0.0095780157034082,-4.648284837534122
NCOR1,SUN1,0.0008248265090589,-7.100337485793885
HUWE1,SUN1,0.0008065897707806,-7.122695357504009
PRRC2A,SUN1,0.0024520676337721,-6.010823678184134
DAXX,SUN1,0.0006653273879946,-7.3152313256807595
TCOF1,SUN1,0.0099043667323287,-4.614779535016971
AKAP9,SUN1,0.0009561476523242,-6.952598208800877
KMT2D,SUN1,0.0094308638795772,-4.663767576821423
FARP1,SUN1,0.0008097947969977,-7.1187296794329145
GPATCH8,SUN1,0.0115680516466926,-4.459508148958423
NACA,SMC4,0.00965209874599,-4.6405799006469435
TTN,SMC4,0.0103281601634901,-4.572881117861476
SRRM2,SMC4,0.01866193582211,-3.9812693471372103
NUP214,SMC4,0.0024839897241131,-5.997889251749936
NUMA1,SMC4,0.0081834213828029,-4.805644953858286
FARP1,SMC4,0.004437253773602,-5.417719613359085
PHLDB1,SMC4,0.0016558214529292,-6.4034580471113465
PHRF1,SMC4,0.0326063241414732,-3.4232490173537733
NCOR2,SMC4,0.0096124485552929,-4.644696296019791
TP53BP1,SMC4,0.0992102472347794,-2.3105139712885614
LMO7,PACS2,0.0064789205672283,-5.039201361625233
NCOR1,PACS2,0.0032514649267058,-5.7286496375175515
SPEN,PACS2,0.0065427644033128,-5.029395511183932
HUWE1,PACS2,0.002737192435085,-5.900822542631896
PRRC2A,PACS2,0.0030880899580936,-5.780202515736926
AKAP9,PACS2,0.0075885527943814,-4.881114378431967
LARP1,PACS2,0.0200390907544713,-3.9100703753281603
PRRC2C,PACS2,0.0037359737425668,-5.589746786861117
AHCTF1,PACS2,0.0116255476384383,-4.454550219935432
TCOF1,RPS3A,0.0086129715450358,-4.754485892903325
KMT2D,RPS3A,0.0047869092281603,-5.341870330907325
PLEC,RPS3A,0.0121354900734621,-4.411621055496483
CLASP1,RPS3A,0.0230671785525646,-3.769344513687682
PLEKHA6,RPS3A,0.0270936003908826,-3.608457726921708
MAP4,RPS3A,0.0124856909455057,-4.383172014730798
PHLDB1,RPS3A,0.007395530248936,-4.906879481679888
TP53BP1,RPS3A,0.0268303895112615,-3.618220096898905
EIF4G1,RPS3A,0.06637109106369,-2.712493692850037
HDGFL2,RPS3A,0.0068476862016869,-4.983844464544414
MAP1S,AKAP12,0.0255467560126838,-3.6672449366287863
ABLIM1,AKAP12,0.042052165867979,-3.1688443869222223
EIF4B,AKAP12,0.0037662146643657,-5.5816848497434775
CEP170B,AKAP12,0.0034655235894395,-5.664891549692596
SYNPO,AKAP12,0.0105287187733458,-4.553648634185396
SCAF11,AKAP12,0.0048735054599313,-5.323941793857013
RANBP3,AKAP12,0.0150744545060404,-4.19475372236088
MINK1,AKAP12,0.0029013615632003,-5.842575147620657
APC,AKAP12,0.0107180727519958,-4.535823920099356
DMD,AKAP12,0.0052331361105936,-5.25274454187995
EIF3A,AKAP12,0.0043585260886853,-5.435621331827838
TTN,MBOAT2,0.004658327015226,-5.369098904912114
TCOF1,MBOAT2,0.0009614354038551,-6.9470831778703
ARID4B,MBOAT2,0.0036774048195191,-5.605547987667511
KMT2D,MBOAT2,0.0048715282831802,-5.324347575269442
GPATCH8,MBOAT2,0.0023115103176906,-6.069854150911692
AHNAK2,MBOAT2,0.0004962174395618,-7.608496341089202
NUMA1,MBOAT2,0.0007203726963158,-7.235741846108375
PLEKHA6,MBOAT2,0.0368477883048145,-3.300959681013274
PPIG,MBOAT2,0.0027397286289967,-5.899896403999147
CHD4,MBOAT2,0.0007782070286937,-7.158517965465789
MAP1S,CREBBP,0.0617719369554749,-2.7843061122222577
BAG3,CREBBP,0.0026921242988734,-5.917424694835675
BRD8,CREBBP,0.0225416586673256,-3.792390185352769
NCL,CREBBP,0.007179409774106,-4.9365381034644615
SPEN,CREBBP,0.0033477678670724,-5.699461463563814
GPATCH8,CREBBP,0.0026343937961914,-5.939102181827683
CALD1,CREBBP,0.0025124652106393,-5.986490852204528
MINK1,CREBBP,0.0025433378294465,-5.974277954552102
AHNAK2,CREBBP,0.0049995166429973,-5.298414042621558
PLEKHO2,CREBBP,0.007617886927741,-4.877256253810755
SYNPO2L,OIP5,0.0088905479604784,-4.722766593506769
OBSCN,OIP5,0.0031364271551659,-5.764670975576534
SYNPO2,OIP5,0.0046968129172185,-5.36087110300123
BRD8,OIP5,0.0134959298440194,-4.305367132031516
SPEG,OIP5,0.0012957837566191,-6.648639549434379
SFSWAP,OIP5,0.0063472521101677,-5.059733298292154
SORBS1,OIP5,0.0022404939042935,-6.101058944432025
SCAF11,OIP5,0.0019311563515544,-6.2496363095984675
ABLIM1,OIP5,0.0218713698231958,-3.8225768114494603
NCOR1,PPIG,0.0100694698305489,-4.598247222043908
TCOF1,PPIG,0.0140271374570862,-4.266761435828284
IRS2,PPIG,0.0161450444803265,-4.126142119722953
ATXN2L,PPIG,0.0136752306559323,-4.292169063837742
TP53BP1,PPIG,0.0082729313441523,-4.7947663775934535
EIF4G1,PPIG,0.0499013232245553,-2.997707759050089
NES,PPIG,0.0152466980026683,-4.183392323788706
PLEKHA6,PPIG,0.0359710124422286,-3.325041874819772
MARK2,PPIG,0.034114020362885,-3.3780468248566455
PCBP1,PPIG,0.0018245159129179,-6.3064405803292045
SYNPO2L,TBKBP1,0.0055025513351703,-5.2025434151804975
PHF10,TBKBP1,0.0045733514889678,-5.387508975469469
NHSL1,TBKBP1,0.0071261612219475,-4.943982587588032
BAG3,TBKBP1,0.0112809192545457,-4.484642542035382
BRD8,TBKBP1,0.012265195749219,-4.400989641413801
PHRF1,TBKBP1,0.0108803158646704,-4.520800006296487
CCNY,TBKBP1,0.0050790871720763,-5.2826237240741865
ATXN2,TBKBP1,0.0106629196662713,-4.5409830078513105
NACA,TBKBP1,0.0087196046821777,-4.742181376701542
SYNPO2L,BCL11B,0.0003051453118156,-8.094722462632344
NACA,BCL11B,0.0006668644292664,-7.312923787180804
LMO7,BCL11B,0.0020434329117301,-6.193124085579556
HUWE1,BCL11B,0.0022291646466741,-6.106128361593422
AHCTF1,BCL11B,0.0026991499821275,-5.914818376972784
PLEKHA5,BCL11B,0.0014013337757395,-6.570330798931857
PLEKHA6,BCL11B,0.0043772468892673,-5.431335316317235
DAXX,BCL11B,0.0162227972832235,-4.121337786272488
GPATCH8,RBM17,0.0052378169217969,-5.251850485436258
PLEKHA6,RBM17,0.003714109790367,-5.595616255269646
ATXN2L,RBM17,0.0042686399809131,-5.456460008116259
FARP1,RBM17,0.0043170882717998,-5.445174115131209
PPIG,RBM17,0.0721905345991287,-2.6284463414127375
MAP1S,RBM17,0.0036874254159287,-5.602826783709578
EIF4B,RBM17,0.0179298874145346,-4.021286270551871
NCL,RBM17,0.0074338977537988,-4.901704961062464
PHLDB1,RBM17,0.0100212849359573,-4.603043954425608
USP24,RBM17,0.0465804931190677,-3.0665734280841748
MAST4,RBM17,0.0118929474360065,-4.431809706988955
ABLIM1,ARVCF,0.030605919500964,-3.4865618409884824
MAP1S,ARVCF,0.0030839267747572,-5.7815515671565825
EIF4B,ARVCF,0.0607456168642172,-2.8010603497476994
PPIG,ARVCF,0.0032553935560246,-5.727442102481527
AHNAK2,ARVCF,0.0024848883847727,-5.997527536026706
PCBP2,ARVCF,0.0018159174339939,-6.311164465699029
ARPP19,ARVCF,0.0024852294388306,-5.997390294186356
PLEC,ARVCF,0.0089953373265094,-4.711048910725341
SYNPO,ARVCF,0.0151890955289034,-4.187177507998255
MINK1,ARVCF,0.0107766979458777,-4.530369073423053
FHOD1,KCMF1,0.0040256945715221,-5.515057818645809
TCOF1,KCMF1,0.0178395398507693,-4.0263379452812345
AHNAK2,KCMF1,0.0028739418875559,-5.85207071158683
XIRP1,KCMF1,0.0016236236839957,-6.4230947857717915
PLEKHA6,KCMF1,0.0016982966538298,-6.378129498561209
SRRM2,KCMF1,0.0130885250182327,-4.3360193854525395
RBM10,KCMF1,0.0018982954496717,-6.2667989272250155
NELFE,KCMF1,0.0014640234060236,-6.526566875849781
MDC1,KCMF1,0.0117467543454711,-4.444178302466728
IRS2,KCMF1,0.0026745108755859,-5.923988765601574
HUWE1,AMOTL2,0.0012167560527112,-6.711566934772678
TCOF1,AMOTL2,0.0019639091698996,-6.2328183176246075
SPEN,AMOTL2,0.0035020731384088,-5.654400160582477
AHNAK2,AMOTL2,0.0267172282113256,-3.6224466703005764
PLEC,AMOTL2,0.0333814543753511,-3.3997547914354382
KMT2D,AMOTL2,0.0048787129356323,-5.322873836601603
NACA,AMOTL2,0.0027622983920224,-5.89169219506484
TJP1,AMOTL2,0.0007614598552852,-7.18027310496328
ASXL2,AMOTL2,0.0016305750289416,-6.418822547883388
LRRFIP2,PLEKHF2,0.0211356503237203,-3.8567940754476386
PRRC2A,PLEKHF2,0.0061361006924956,-5.093565804931944
SRRM2,PLEKHF2,0.0084949636430081,-4.768281803678101
FARP1,PLEKHF2,0.0128413899086332,-4.3550817382428315
IRS2,PLEKHF2,0.0124834582855899,-4.3833508482105525
CLASP1,PLEKHF2,0.009048454122419,-4.705161351063201
PLEKHA6,PLEKHF2,0.0317569048844814,-3.449645100611481
PCBP1,PLEKHF2,0.0091553116672672,-4.693421058041658
NES,PLEKHF2,0.0158918128768731,-4.141951215773591
PPIG,PLEKHF2,0.0069509498173248,-4.968876964379879
CAMK2B,WWC3,0.0022346566153701,-6.103667702375822
ACTN2,WWC3,0.0027759036861852,-5.886778932117712
NCOR1,WWC3,0.0033256058709275,-5.706103404653487
LRRFIP2,WWC3,0.002769689223522,-5.889020158751439
PLEKHA6,WWC3,0.0038510242853508,-5.55941611792391
SPEN,WWC3,0.0126466558068408,-4.370362461854279
MDC1,WWC3,0.0158722053009092,-4.1431857937381675
KMT2D,WWC3,0.0036758848067525,-5.605961411554099
AHCTF1,WWC3,0.0056140937294842,-5.182475105513096
FARP1,WWC3,0.0042403356876524,-5.463112841256046
MDC1,HIRA,0.0038171298011806,-5.5682564997242485
MAP1S,HIRA,0.0061456348263841,-5.092013233507654
GPATCH8,HIRA,0.0006518359278798,-7.33571767206151
SRRM2,HIRA,0.0028268054897034,-5.868608007129013
PPIG,HIRA,0.0037282257834937,-5.59182281975086
EIF4B,HIRA,0.0008792454273732,-7.036446487222852
ABLIM1,HIRA,0.0192376066102774,-3.9508882380376984
ADAR,HIRA,0.0019545147317385,-6.2376133354158485
PLEKHA6,HIRA,0.0315806377956847,-3.4552110741684388
CLASP1,HIRA,0.0027385482863965,-5.900327321470715
ABLIM1,ZNF185,0.0061829471038521,-5.085960243536575
MAP1S,ZNF185,0.0389869365145281,-3.2445286501304587
EIF4B,ZNF185,0.0189733144615326,-3.964721789077758
GPATCH8,ZNF185,0.0143216933643214,-4.245979872742397
NCL,ZNF185,0.0053888727841139,-5.223419046894331
PCBP2,ZNF185,0.0016211234541177,-6.424635879894944
USP24,ZNF185,0.0022812416887552,-6.083035383925501
SASH1,ZNF185,0.0013065970112543,-6.640329222982328
SVIL,ZNF185,0.0038023478676644,-5.572136543134961
PLEKHO2,ZNF185,0.0372298735601598,-3.290643787284858
KMT2D,HNRNPUL1,0.0309720099154479,-3.474671388315392
SRRM2,HNRNPUL1,0.0168216012921903,-4.085091427292728
NELFE,HNRNPUL1,0.0177650945823491,-4.030519725439497
NCOR2,HNRNPUL1,0.021847814773355,-3.8236543728146777
NUMA1,HNRNPUL1,0.0205731274141922,-3.8837695492368645
NIPBL,HNRNPUL1,0.0067429445182719,-4.999258577311608
FARP1,HNRNPUL1,0.0079258242028246,-4.8376289642700385
CDC42BPA,HNRNPUL1,0.0062587112172833,-5.073780990898807
PPIG,SRSF11,0.0152604293209821,-4.182492119774384
MAP1S,SRSF11,0.0196856035824994,-3.9278676930042136
CALD1,SRSF11,0.0056698274922182,-5.17259658635819
PCBP2,SRSF11,0.0032205733598713,-5.738195873205157
NCOR1,SRSF11,0.011217706034521,-4.49026185304225
CAST,SRSF11,0.0026092036291254,-5.948710227147471
HUWE1,SRSF11,0.0050428843307224,-5.28977707275135
SON,SRSF11,0.0113946407457047,-4.474612144143953
MINK1,SRSF11,0.0035997595666736,-5.626888222785537
RANBP3,SRSF11,0.0024153269079553,-6.025920635425738
EPB41,SRSF11,0.0051463896380694,-5.269459851302318
LRRFIP2,RBBP8NL,0.0035885786703332,-5.6299990684326255
DPYSL2,RBBP8NL,0.0035245388089463,-5.648005685618939
GFPT1,RBBP8NL,0.0136117639377786,-4.296820864708181
GPATCH8,SUGP1,0.0043082990777101,-5.447212098302427
KMT2D,SUGP1,0.0051654226796783,-5.2657683443903665
NUMA1,SUGP1,0.0125675025963996,-4.376640955801218
IRS2,SUGP1,0.0114221400320985,-4.47220169895658
PLEKHA6,SUGP1,0.0122766010784602,-4.4000601797168954
NES,SUGP1,0.0153460969540544,-4.176894107375228
NUP214,SUGP1,0.0107185936361918,-4.535775322599478
PPIG,SUGP1,0.0119136064037938,-4.430074136766396
NEB,SPG21,0.0006437593285612,-7.348185615122467
CSRP3,SPG21,0.0030494477494541,-5.792794770509953
CMYA5,SPG21,0.0025086159059576,-5.9880241098223275
RPLP1,SPG21,0.0009036312790055,-7.009089157982936
HUWE1,SPG21,0.0186050575285687,-3.984321825085741
ARPP19,SPG21,0.0034615417381404,-5.666041200099909
TCOF1,SPG21,0.0114706781529743,-4.467961225528084
LMO7,SPG21,0.01776942024958,-4.030276262582457
SPEN,EP300,0.0047047890931216,-5.359174333066071
MDC1,EP300,0.0178291529963729,-4.026920352645279
PRRC2A,EP300,0.0026131058934248,-5.947215767652556
CLASP1,EP300,0.0058090645224576,-5.148335732707278
IRS2,EP300,0.006234973484872,-5.077580952485964
PLEKHA6,EP300,0.0377350561225351,-3.2771657459657675
NCOR2,EP300,0.01210261716926,-4.414333554787663
SRRM2,EP300,0.0252757580201422,-3.6779095236195953
NUMA1,EP300,0.0083886497646013,-4.7808757053516135
PCBP1,ANKRD13D,0.0010015517255644,-6.906204756099856
VDAC1,ANKRD13D,0.0006371573779907,-7.358493871696815
LMO7,ANKRD13D,0.009818513077102,-4.623485585890983
HUWE1,ANKRD13D,0.0115789347892459,-4.458567798180114
POLR2A,ANKRD13D,0.0044213682847356,-5.421306064116147
PLEC,ANKRD13D,0.0080798510705149,-4.81838183848597
ADAR,ANKRD13D,0.0291463016531327,-3.5354272471975485
GPATCH8,ANKRD13D,0.0007793999773128,-7.156986194168211
PLN,ANKRD13D,0.0009747955168184,-6.933282835302173
KMT2D,ANKRD13D,0.0279071433462499,-3.5788725890101394
CLASP1,ANKRD13D,0.00044619434654,-7.714755946283672
NCOR1,HARS2,0.0060989277609535,-5.099642300146309
LMO7,HARS2,0.008194049495639,-4.804347059402306
DAXX,HARS2,0.0020926062323746,-6.1693449887293985
HUWE1,HARS2,0.0014013156862774,-6.57034370776141
CBX3,HARS2,0.0019350543828189,-6.247619848079356
GPATCH8,HARS2,0.0270615351898211,-3.6096419250393867
PPIG,HARS2,0.0402670546635603,-3.2122216465115105
AKAP9,HARS2,0.0043350671895242,-5.441018169556204
TCOF1,HARS2,0.001838420391048,-6.298848559195004
